customer_unique_id,product_id,interaction_count
030b3bb8818a752ca223944036bad5d7,a0b7d5a992ccda646f2d34e418fff5a0,1
030b3bb8818a752ca223944036bad5d7,a4fa3b8fa5953b0bd18bf4e0b4de499d,1
031ea691b99fc101dcad357d1a83573f,2acce4db469045e8f9a863028abce19d,1
031ea691b99fc101dcad357d1a83573f,a5f6ba3fe91a2e73f10b612131cb2404,1
032296639c7e91f3236f544b0a822b3e,17ad136b7421ea8690fded631b651158,1
032296639c7e91f3236f544b0a822b3e,b01d34f6d2545269d348181768eca049,1
032b3a42598667caf2e099999b9dc1b9,0d9374142ba86a7c22357ea192bcfde6,2
032c36a3e0e337f241a5910aa6ef3077,bf53d80c6cb1cbf63ba17e2175d521a5,1
0339119d431b8dd1b361567e4fc48a58,5f0bdec2fb222061ed8fe52586a5957d,1
0339119d431b8dd1b361567e4fc48a58,88bd8458fdc2ceec3e71ef1d867a7b45,1
0361e980b28826f4d286ac144d9b319a,810e2944bca9850b934e1570ba372e7d,3
0361e980b28826f4d286ac144d9b319a,8af5b5f4f89849cc4dce36dee73dd9de,1
037f1240d3a139aef654264b518eb7e1,2ffdf10e724b958c0f7ea69e97d32f64,1
037f1240d3a139aef654264b518eb7e1,41c24b8ce92d1a2cac62db5edfd088b2,1
03820299130367803663f7eb70bcf2bc,af2d506fb01b724e03591349ad36b67e,1
0396c443fdda5498c7e9ed5b34871c5a,c403e106353e1aa40efe783ecb39ed7a,1
03cccac05d316dc60827fa7abedd608e,35afc973633aaeb6b877ff57b2793310,1
03cccac05d316dc60827fa7abedd608e,99a4788cb24856965c36a24e339b6058,1
03d4953a455f8489e712ea80699de878,501c8cd285f4f2ed96efffbb3c697d0b,1
03d4953a455f8489e712ea80699de878,ae17f8265a23421715164ab420b62b36,1
03d4c28894c1239ca5a6dd6f0c197921,18486698933fbb64af6c0a255f7dd64c,1
03d4c28894c1239ca5a6dd6f0c197921,dbb67791e405873b259e4656bf971246,1
03dabd77cb0ed7a26fafe19e36b67742,d952c09021388fd5b1e5f914f559fb10,1
03dabd77cb0ed7a26fafe19e36b67742,e5da60b217874889dd4becf29412d793,1
03ef7f03905227e15c7b6c860554b3cb,19c91ef95d509ea33eda93495c4d3481,1
03ef7f03905227e15c7b6c860554b3cb,2043cae78c8b731c405c7329a05154b2,1
03fc54320e654887eddb9480397fa8a2,dfb97c88e066dc22165f31648efe1312,1
041caba6a63ace5818387698ea85cdb2,e282624d8c82e04983f125e167eb4521,1
0421cbe19607719626e374b2347686eb,fad3ac91e2ae2e3e0e3f0bed36a565b8,1
0421cbe19607719626e374b2347686eb,fbce4c4cb307679d89a3bf3d3bb353b9,1
0451ef5a31cea3e14ce02d768d7c9943,84003eefe52bb4112252409a24ae3a73,1
04821927835e6a040f8a83ba4d54d998,952e73f7e8bee61569a32b35c19bc981,1
04821927835e6a040f8a83ba4d54d998,9712e67c33f564648b46afc6505db72a,1
0488328f0b499963e32a37fa42a20ca0,25f86162fee18735fffdb762dcb10d7c,1
048dbdf8f9bbd1be87b25868d1408311,84f456958365164420cfc80fbe4c7fab,1
048dbdf8f9bbd1be87b25868d1408311,ec2d43cc59763ec91694573b31f1c29a,1
04be500031efe43d2defff8c41810543,06bf70b6e1d67d96308235ef350edc61,1
04be500031efe43d2defff8c41810543,28a652ff04e43c1bc57937a9f8770f9b,1
04bf51c8d8b123571c86805d49edd9b1,3ceb44c75e6981ff0987bb90c95694c0,1
04bf51c8d8b123571c86805d49edd9b1,59a0529af96d3d459965f044c5cd1296,1
04d3c2795b83634312bf3f86f41f7901,77ccda894b672fe1214b0101d108d7f7,1
04d3c2795b83634312bf3f86f41f7901,7c1bd920dbdf22470b68bde975dd3ccf,1
04e495a3f45df8b41be2e934bbc16961,389d119b48cf3043d311335e499d9c6b,1
04e9d0d712ca6da77124d0ee12be1d6a,f39288f58793ce5e6985b3f7832af88c,1
04ecdc3e754a48294d832436960a3280,42a2c92a0979a949ca4ea89ec5c7b934,1
04ecdc3e754a48294d832436960a3280,fe6a9515d655fa7936b8a7c841039f34,1
04f466d6234a805ba36301c1d054b343,461f43be3bdf8844e65b62d9ac2c7a5a,1
04f466d6234a805ba36301c1d054b343,6eb70dfb283dc3f645ed7b03c990dc72,1
04fc637963fe982dd25ac58e4f4770c1,f6fa93875f4a7dac03e0a22143f4d815,1
053b7090271ed4dacbfe0afd6382bbab,f7e5d0186f539b61586d7ddd247d2996,4
053ee39e5fff8053a860892cbd54d1ed,10adb53d8faa890ca7c2f0cbcb68d777,1
053ee39e5fff8053a860892cbd54d1ed,e50ee1b5ca5566f7f341e115533015f5,1
05401081ef59ed0b257831b4c3b0d3fe,0d146484c69d613fe015c0229056b065,1
05401081ef59ed0b257831b4c3b0d3fe,84f456958365164420cfc80fbe4c7fab,1
0570089e1e1b3cf57b7f7d545cb204aa,880be32f4db1d9f6e2bec38fb6ac23ab,1
0570089e1e1b3cf57b7f7d545cb204aa,dd6a505f83dd3c6326aa9856519e0978,1
0577db0efc765dafeb6ff6ad59238c0e,def59eb2e17b32b980b5341984f6b500,1
058b604a0df6b29f03c540de254b197f,1fd3bb291e0dba9d6081eb914303993b,1
058b604a0df6b29f03c540de254b197f,ac7e981115ad47f0e051f1b8b97e73b1,1
059d1f5650f05d9fed9a6d941593f9b4,fc37e09bb4dadd1eef5e92e954b1c72e,1
05a021f89882d0c4df802f3c18897a34,2647221a6a477afe2d0268b378f1fdcd,1
05a021f89882d0c4df802f3c18897a34,b09790edda54333116f9cf1decc580a1,1
05edb10f73fe7d03959ff26540913b3a,fa126ff62aae83e37857ad495641c878,1
05fb25843c4048d1ce40611d11966278,0d85c435fd60b277ffb9e9b0f88f927a,1
05fb25843c4048d1ce40611d11966278,ee57070aa3b24a06fdd0e02efd2d757d,1
0621c2a5979d3e887ae519620cbe2926,3516632e8f52b679ff83d1665ecc990e,1
063eef0d1ead8ee785783e95df82137e,6b00cb3fe05c73d0acef3fd949a34c0f,1
065938485846aa5adc196cb536de42e0,4fcb3d9a5f4871e8362dfedbdb02b064,1
065938485846aa5adc196cb536de42e0,f4f67ccaece962d013a4e1d7dc3a61f7,1
065dcef61d5f66b30d2ee51b5343d023,b249cf5fcf68f70e13515489f0fcb627,1
0697142614905a50813d854fa08b8eaf,c6336fa91fbd87c359e44f5dca5a90ed,1
0697142614905a50813d854fa08b8eaf,e4e5cbc0077aa2c7aacbe435166df909,1
06c0ea6ee892364d1608ee47aa9f56a0,880be32f4db1d9f6e2bec38fb6ac23ab,1
06c0ea6ee892364d1608ee47aa9f56a0,dd6a505f83dd3c6326aa9856519e0978,1
06c18dc9dc7a01e3322f4e9245dac0ed,5526b1ae9ab2688cf600783cece249df,3
06d26e5230ac619719997a8cf435a69b,50d77758742285ff49f340ebdf0df5a7,1
06f289b98b5b10b7d7692548624cb616,154e7e31ebfa092203795c972e5804a6,1
06f289b98b5b10b7d7692548624cb616,2b4609f8948be18874494203496bc318,1
070acf4df1234a6257809e4e79644481,df480c7d3f979093ac4c2d1109e78289,1
0718d96349a80323476a9d067f408814,11fb16e86df4d50cd2c289ede0b70f42,1
0718d96349a80323476a9d067f408814,c695342500b74ff952db47b541726de1,1
071bb277b0146da77fac31e70657815e,617186c3d97ea56c9c683a8a3974e8c1,1
071fb07419a29c8ba143831082e0320a,5c973b4202aac5c372a483e712306f4f,1
07342638d0e0aad32c3cf0efc1a37ba5,07821918ef487fd64eb20b3c8aeb897f,2
073667f98c8956621ffdacb34d7ab922,0d146484c69d613fe015c0229056b065,1
073ce043974e19c4c37d281b7b7d72c1,3cc4b421c1f28dd22e86fc4aaafb600e,1
073ce043974e19c4c37d281b7b7d72c1,42a2bd596fda1baef5719cb74f73030c,1
075c38f7a650b0dc822712c7a58e93d4,8d9d31dc8d8c05062987d883cefa98be,1
075c38f7a650b0dc822712c7a58e93d4,ec2d43cc59763ec91694573b31f1c29a,1
076b7055bea51da430d6a6fa054e5075,1aa2ed670a95e9f475723707a7c3f386,1
076b7055bea51da430d6a6fa054e5075,9fc98e39f04be8e382d8aa5e259f5489,1
077d1d4b18c096ea1ec611d6a3701056,a6f74de3ddfbdc9b33885b92656f992b,1
078f7e669cebf2fb640d0ad0dabb3068,0152f69b6cf919bcdaf117aa8c43e5a2,1
078f7e669cebf2fb640d0ad0dabb3068,f77dd338d9f75229a09cbb9a18fd0c9a,1
079193e2ad24a2dd57584a7eb213bd1e,1c55a8be0613dd888ed9c039cea3d660,1
079193e2ad24a2dd57584a7eb213bd1e,2ff995aead9c63a1f37a07b3664ead37,1
07abcea6f64399366559afee336a7fd2,7ac5f520abfc0589418bc7c76cea7a7c,1
07abcea6f64399366559afee336a7fd2,f6fa93875f4a7dac03e0a22143f4d815,1
07bd3d18ecba2420a8934b34a26f157a,43423cdffde7fda63d0414ed38c11a73,1
07bd3d18ecba2420a8934b34a26f157a,a92930c327948861c015c919a0bcb4a8,1
07df27b714016cb827c99ec2ecd5ebfb,f3bbbaabf3ce091b88d2511c1a29796c,1
07e9cfc8cdd6f08d6993bc4ec77aa686,aa70ae9ee9a798d44ae6e00ce6d82cb1,1
07e9cfc8cdd6f08d6993bc4ec77aa686,f889fb87b505b73de10c18b93352469f,1
07f61caa1c9e850c14e94854cec87545,0bb7cb61f1957f79dac582ab66ccdc1f,1
07f61caa1c9e850c14e94854cec87545,f7a17d2c51d9df89a4f1711c4ac17f33,1
07f765655f560c8624267665ce23675a,4aa6014eceb682077f9dc4bffebc05b0,1
07f765655f560c8624267665ce23675a,bdb4be6ce2f7f2b5be0a16088028c7fc,2
07fe3cee40551d2377a917fb4f377714,9d0aa87e8df1bdbe0f79353520a2d538,1
0807baeeeaa1309effbd9a9dee41ab17,9ecadb84c81da840dbf3564378b586e9,3
080a538ba865739bd97c3ffd9e71bcf0,36f60d45225e60c7da4558b070ce4b60,1
080a538ba865739bd97c3ffd9e71bcf0,3f14d740544f37ece8a9e7bc8349797e,1
081f07439678af2da7755a0aa572154d,9fdc434e0c81bc6d990065c2a7efb4de,1
081f07439678af2da7755a0aa572154d,ec72556b5da399d24fe06338e816a9ac,1
083ca1aa470c280236380973a48f77c6,f731f8587d4088c174397e010cf892a9,1
083ce299ea3fc1eba79bd0b17f64555b,633a2a64a6478966e0b6805ea708de58,1
0880a12c3591cb1e3f6f23567adae7c1,389d119b48cf3043d311335e499d9c6b,1
0880a12c3591cb1e3f6f23567adae7c1,422879e10f46682990de24d770e7f83d,1
0880a12c3591cb1e3f6f23567adae7c1,53759a2ecddad2bb87a079a1f1519f73,1
0883460fd0fd804d2b599595a8b0f59f,83b00325c13c44245b2c3a2befa62a0e,1
088653e3fa566d968be97a72afee0b74,3225c54bb2785c33f49f50398fcdb88c,1
088653e3fa566d968be97a72afee0b74,db5efde3ad0cc579b130d71c4b2db522,1
0895c61a77b305efdfad13596c749c60,e78506414d2563b6414cfd84b7fa0802,1
089bc915af34d9041b3a88a1aa84292b,a06766fec51c96d4d0bce282906735eb,1
08a14d6f05e910296326bdfd02e0da04,62c89abe1afe3a23c17765d462718a4c,1
08a374bca4063116d5530a7b04ecaf3f,9041a4cde4a900bc259d3b1b6847f6b1,1
08b57f87bc889756ca453bf8106d48ce,d6aa421b9567e3e2a3a0caf8fb846cbc,1
08d8ad84b0088cbeae77da4ff3817479,78119fbfa709d07b86f5ccf15043c6d6,1
08e5b38d7948d37fbb2a59fc5e175ab1,052413504e5295cd66ec4ced0b310062,1
08e5b38d7948d37fbb2a59fc5e175ab1,ba74c6b75d2ad7503175809688d5a03c,1
08edcb06d9d590d95f221c03b6ae3832,7a7be236d8368315680071df4209dd4e,1
08f39bc6b746bc26013fa99b725e83e6,688ad0169550f8e2eb0307b61df3ba12,1
08f39bc6b746bc26013fa99b725e83e6,703d742887bb9267f89b675608ba7aa0,4
08f7cf00ed9ff3e0a08fc136ec272974,1d2d3b19f5c3d093d4dbccd3cd963a8f,1
0942eedfe0e865b2a80419a14672286f,33202a8e7a645388c41ed714203d7131,1
0942eedfe0e865b2a80419a14672286f,473795a355d29305c3ea6b156833adf5,1
096e351116755fe4c3c1e48eaf301a41,99a4788cb24856965c36a24e339b6058,1
096f4fc414480cfa00436b3bcccf5bc1,7fda46e6f8996ebe3acf684cca0124c2,1
096f4fc414480cfa00436b3bcccf5bc1,b694e2087c446e6905b08cd9360cfe45,1
09831ff6ab667f42521bcd4c22dc755c,72a30483855e2eafc67aee5dc2560482,2
09831ff6ab667f42521bcd4c22dc755c,ecbe1ef7e2903ff8b1d704ba78fa264d,1
0994750c9c22a140010ed86aad2d044b,2a788bf848c3357ea72c31e344822aa9,1
0994750c9c22a140010ed86aad2d044b,473795a355d29305c3ea6b156833adf5,1
099fad9e8f7dfbd0412c300bcc697e0b,817e1c2d22418c36386406ccacfa53e8,1
09ab36a420b5c87c5c9772bdb494f2e3,23601216d4de33d54c6801f27dc59357,1
09ab36a420b5c87c5c9772bdb494f2e3,52d7a7207b9646509bdc754fed3a0cef,1
09bb53b69206dcf2a8fc66b3eab2735b,b7d94dc0640c7025dc8e3b46b52d8239,1
09c8e6d62d590a5a5fab94418b2d651a,777d2e438a1b645f3aec9bd57e92672c,1
09ecbbc6902ae2add46294a42e3a59f1,0d85c435fd60b277ffb9e9b0f88f927a,1
09ecbbc6902ae2add46294a42e3a59f1,ee57070aa3b24a06fdd0e02efd2d757d,1
0a03d7a7861ba16d55797bae954972be,cac9e5692471a0700418aa3400b9b2b1,1
0a0c0f2cec03e2ec12eefdad109eb83d,008cff0e5792219fae03e570f980b330,1
0a0c0f2cec03e2ec12eefdad109eb83d,87aff1d9a5e94db6840c5b963a5cef90,1
0a1f83858e65e141609fca9ea70a495a,810e2944bca9850b934e1570ba372e7d,1
0a1f83858e65e141609fca9ea70a495a,c7fd13b5e515bffdab855d0812842edb,1
0a330eeeee86fe56f383e11837e7df05,47a3fbd41bb53db64dacc4562ba3aa52,1
0a38322966d62df297e832d7db9a2d9c,5ac4f7986643a944501c66a2257bdd73,2
0a38322966d62df297e832d7db9a2d9c,d04bbac48960ecb7ea311b00ca6e1cb7,1
0a3d4f596bd69fa0b5f599c4b66b9dc5,64fb265487de2238627ce43fe8a67efc,1
0a3d4f596bd69fa0b5f599c4b66b9dc5,84f456958365164420cfc80fbe4c7fab,1
0a3fd9a9aeae46f86e5c05983bf83757,9c7ce59c96e74dfdfc51f13a4a6c3869,1
0a3fd9a9aeae46f86e5c05983bf83757,c708ba7c6269161f89ce0683cdd7c432,1
0a5df23b922b9998bb7378f1ac03c98a,6f33a4a09ae1180a0ee1ff4682b2d21f,1
0a5df23b922b9998bb7378f1ac03c98a,ffd4bf4306745865e5692f69bd237893,1
0a609db8d244100909a15d65eadf8539,dc404a1496a08f9f5540c8b5d4b92925,1
0a609db8d244100909a15d65eadf8539,ec2d43cc59763ec91694573b31f1c29a,1
0a767212322d4dfce26644bdd620d2ae,389d119b48cf3043d311335e499d9c6b,1
0a767212322d4dfce26644bdd620d2ae,53759a2ecddad2bb87a079a1f1519f73,1
0a97bdac2f197280badb633707f87222,1ebde342c905182ffc07333fc569c590,1
0abee71cd257861a0944e2a81cea4a50,3e5201fe0d1ba474d9b90152c83c706c,1
0abee71cd257861a0944e2a81cea4a50,4f88323d03ffaf090b8fb0116b33c95e,1
0abee71cd257861a0944e2a81cea4a50,592962829d5a715304344e656e39108a,1
0ac10a57d07e3d38b11f66283c44672b,43f88c8353708451babf9bcdd1fda92a,1
0ac4a9460c1baf3051ffec5c9021a499,5113c9a5037013b0a750444df6dec60f,1
0ad1d79346c3b98b517348ecbbadfbc6,d1a57f4402dbfe2cb1c271ad0da64311,1
0ad7cb4f48f2a2cf5080e3c19c7cf98c,b7605b5b483063d12bd90a772bff9d21,1
0ad7cb4f48f2a2cf5080e3c19c7cf98c,ceb9200bc33732558224476d75815c32,1
0aef107040099c08391f73e81821bbac,3625fbaf8284047185fb0351f2f84ae3,1
0aef107040099c08391f73e81821bbac,88c20c5a22f2ca169af8cfc2df00a7a2,2
0b1715dfc26a6231c736058821dc0eb4,51ce083cd2b9078656a94655ab45b8a4,1
0b1715dfc26a6231c736058821dc0eb4,b6bdb28b376292b83135644ff8d4d6a2,1
0b1ef8f1c964c96702a47c381c61f84f,058b372f969b59e8c4a27e224243909c,1
0b1ef8f1c964c96702a47c381c61f84f,fb55982be901439613a95940feefd9ee,1
0b2d68f9e4d2d28dcce0d670234323c2,f521813909e310116b6b2f0b11f3dd44,1
0b391e93cdb4fe7ad5446c111c647f9b,5ccdfc35d9cff8db4fa46b83d5712899,1
0b3dc7efaafb0cf78a4796d42fa8d74c,0d009643171aee696f4733340bc2fdd0,1
0b3dc7efaafb0cf78a4796d42fa8d74c,eba7488e1c67729f045ab43fac426f2e,1
0b402d6dd50694a118c642448e2cb086,d1c427060a0f73f6b889a5c7c61f2ac4,1
0b4336bfd6d4e1f3e6ee3d8ae5f3ba36,81c6b0f031d89938fce1df449b3b464b,1
0b49c33f53bc3d731cfc40dd36cc1b31,dd4c3b4ab7e001aaf385ea2e68952030,1
0b4c8216356414f6b079d5cb85bad4aa,a0b7d5a992ccda646f2d34e418fff5a0,1
0b4c8216356414f6b079d5cb85bad4aa,c075b8e131353552218860f1c421e4ef,1
0b613a282e9dfd7cc3ba1c74468053f5,698b3ddae2f0b80c2a48fb40624ca4e4,1
0b6d4f036c07e10854affe43fc4e718c,0129d1e9b29d3fe6833cc922374cd252,1
0b6d4f036c07e10854affe43fc4e718c,165f86fe8b799a708a20ee4ba125c289,1
0b6d4f036c07e10854affe43fc4e718c,9f14f401fce2d9ddd450e7ce60cb7f5f,1
0bc9c245cd69735af23eefdd89d74e7e,c2a1ff8408a1c857c8730e4d12da714e,1
0bf1278577a2acf8532a031d98cd517c,389d119b48cf3043d311335e499d9c6b,1
0c32aa09e8eced3ea26c2a013b7b75e9,6a2909ac21d16b721e4795e7e8ff3e68,2
0c32aa09e8eced3ea26c2a013b7b75e9,f03859e4cc21018569f5ae7a03897ff4,1
0c33b7ee3cca52240d26f01603841037,71a5f1c2a5fd9889ef26b5ac22aec9c6,1
0c7f64065de0b9e719b025ee069d33f8,2028bf1b01cafb2d2b1901fca4083222,1
0c7f64065de0b9e719b025ee069d33f8,9e0e152552a1323f7e5dcf63d50cdae3,1
0c8ac932c65f67489929f9164a86606d,e71ce72b19b83080d97cf4f06c90d096,1
0c95f9d075d059aa3cf7bc215d5ba259,72172e982e8b92155069e4201c92c0bb,1
0c95f9d075d059aa3cf7bc215d5ba259,aa5d6a9bd4be367ae1a3a29c323c7c11,1
0cbcf91ef2dd6dfcce9ee63c8772dc97,39aa98469aa7460a9764311b3f8efb12,1
0cc2ee1112a11a1094eff52fa2e87150,6cdd53843498f92890544667809f1595,2
0cc2ee1112a11a1094eff52fa2e87150,f48eb5c2fde13ca63664f0bb05f55346,1
0ceb502fc33a2ad327b08288c5310e2e,540a93038cc8b4c42ef0821b2cf067d3,1
0ceb502fc33a2ad327b08288c5310e2e,a155b4eeffbbec8a728eb1ad73705153,1
0cebc51f6dd978db9fa4f66e0b01b2db,dfb97c88e066dc22165f31648efe1312,1
0cf1a42d3cb695e862d8d1ceafe5f73b,cda960fc8a8987dd224a17dddfffdaa5,1
0cfd3bb78e947d0c37c6b6c113871fbd,188d0b148e6d1c86faffe0d73c3f2dad,1
0cfd915db480acd7d9a954409cabfb1c,35557c68a22ecebcf066e25ca2ddc144,1
0cfd915db480acd7d9a954409cabfb1c,b9ee7519d0187d2389af62ba6c612963,1
0d4644eff058d75937ca1eec574bf87d,750a49a83f6ad13ccdf4a761309483f2,1
0d52f8cd8892f109a15803df169113b6,0d85c435fd60b277ffb9e9b0f88f927a,1
0d52f8cd8892f109a15803df169113b6,ee57070aa3b24a06fdd0e02efd2d757d,1
0d57344e9e4e9d16dc699cb417e50cb0,a5341e3f8155dbb3e62323d3ea289729,1
0d57344e9e4e9d16dc699cb417e50cb0,aca2eb7d00ea1a7b8ebd4e68314663af,2
0d60ae009e0cfd8b0c96aa47625f20a4,5d790355cbeded0cd60e25cbc4c527a2,1
0d60ae009e0cfd8b0c96aa47625f20a4,5fc3e6a4b52b0c414458104ed4037f1c,1
0d7241c7fb49c1be6e75c9fe99e0822c,55b04296824029ae20bbeb3b200e69d0,1
0d7241c7fb49c1be6e75c9fe99e0822c,ec2d43cc59763ec91694573b31f1c29a,1
0d752bd67ec055ad6d2082279af5bda1,02ed3b595447e948efc3eac897e4df0e,1
0d752bd67ec055ad6d2082279af5bda1,06edb72f1e0c64b14c5b79353f7abea3,1
0dc81b520ef7db9cb44bb075e129dcf8,3eef0cb94ba82de806bb30ab743c7655,3
0dc81b520ef7db9cb44bb075e129dcf8,b114bf337c0626166abe574eee9e3f32,1
0dd933d1e0253343083013791bf5d5e9,1fe8e6e01596885617fa1c90d29c2f81,1
0ddba04798f1c085d0ca93af0e91f6c1,36f60d45225e60c7da4558b070ce4b60,1
0ddba04798f1c085d0ca93af0e91f6c1,e53e557d5a159f5aa2c5e995dfdf244b,1
0df55f5accedda71bda8f4c7f590951f,9007d9a8a0d332c61d9dd611fa341f4b,2
0df55f5accedda71bda8f4c7f590951f,ebf1c13032246ea801765e8cb5417365,1
0e05e2706e1dced2a98f116344db4825,017692475c1c954ff597feda05131d73,1
0e05e2706e1dced2a98f116344db4825,f2ecbb02b6da187a9f14b8ac5781faec,1
0e1aa2e5d9087f8f34d2e6913d6891dd,f353779abb6114db5f8f79fbad12e375,1
0e201fc3c7b9b02edb2d1a6e7f188912,2948658cb6abc82847412be7201bfc4c,1
0e201fc3c7b9b02edb2d1a6e7f188912,7c55ea4aea1acf1ce11440010f5aa298,1
0e3c753956e35026b965d9ac3590c5af,f1c7f353075ce59d8a6f3cf58f419c9c,1
